date,V,S,T,B,base,ndx_relative_overheat,spx_breadth_divergence,ndx_breadth_divergence,heat_spx,heat_ndx,vix_panic,vix_backwardation,vix_anchor,raw_band_spx,raw_band_ndx,band_spx,band_ndx,sell_days,sell_signal
2009-07-13,36.91666666666668,36.26600641401514,39.41212318223644,28.526666666666667,36.53886573239623,False,False,False,36.53886573239623,36.53886573239623,False,False,False,neutral,neutral,green,green,0,False
2009-07-14,36.91666666666668,37.97923354103515,40.57155013415568,28.957333333333334,37.30009591879771,False,False,False,37.30009591879771,37.30009591879771,False,False,False,neutral,neutral,green,green,0,False
2009-07-15,36.91666666666668,36.50739156795553,46.22391444538181,30.032,38.452693170001005,False,False,False,38.452693170001005,38.452693170001005,False,False,False,neutral,neutral,green,green,0,False
2009-07-16,36.91666666666668,37.40955089549425,47.641907646579526,30.436,39.07313130218512,False,False,False,39.07313130218512,39.07313130218512,False,False,False,neutral,neutral,green,green,0,False
2009-07-17,36.91666666666668,42.157534386676204,51.28085411056987,30.27466666666667,41.15373045764486,False,False,False,41.15373045764486,41.15373045764486,False,False,False,neutral,neutral,green,green,0,False
2009-07-20,36.91666666666668,41.662897264417445,52.86002477902889,30.758666666666667,41.473263844194925,False,False,False,41.473263844194925,41.473263844194925,False,False,False,neutral,neutral,green,green,0,False
2009-07-21,36.91666666666668,44.86731571373927,53.45562052621469,30.946666666666665,42.442067393321835,False,False,False,42.442067393321835,42.442067393321835,False,False,False,neutral,neutral,green,green,0,False
2009-07-22,36.91666666666668,46.04354037815289,53.67564041161234,30.865333333333332,42.782995197441316,True,False,False,42.782995197441316,45.782995197441316,False,False,False,neutral,neutral,green,green,0,False
2009-07-23,36.91666666666668,47.261043196955775,56.12015147336611,31.754333333333335,43.787398667580476,True,False,False,43.787398667580476,46.787398667580476,False,False,False,neutral,neutral,green,green,0,False
2009-07-24,36.91666666666668,48.58882518735747,57.74019778855904,31.99,44.547922410645796,False,False,False,44.547922410645796,44.547922410645796,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-07-27,36.91666666666668,44.94660107719347,57.98238832056008,32.36566666666667,43.73548068277173,False,False,False,43.73548068277173,43.73548068277173,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-07-28,36.91666666666668,44.404701330768,57.75363732174247,32.22333333333333,43.528584663127624,False,False,False,43.528584663127624,43.528584663127624,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-07-29,36.91666666666668,41.90001614700325,57.317755703462126,32.17666666666667,42.78877629594968,False,False,False,42.78877629594968,42.78877629594968,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-07-30,36.91666666666668,42.768976303819116,58.27016359448049,32.272333333333336,43.25368497457491,False,False,False,43.25368497457491,43.25368497457491,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-07-31,36.91666666666668,40.2898011060872,58.442884191332205,32.17666666666667,42.66750465768819,False,False,False,42.66750465768819,42.66750465768819,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-03,30.75,39.21685422473779,59.43341859903886,32.74133333333333,40.2367015392775,False,False,False,40.2367015392775,40.2367015392775,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-04,30.75,40.909296912239604,59.49702682988083,32.93033333333334,40.69461426886345,False,False,False,40.69461426886345,40.69461426886345,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-05,30.75,42.41652368284613,59.20364242810501,32.93033333333334,40.998074861071125,False,False,False,40.998074861071125,40.998074861071125,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-06,30.75,40.93706950286989,58.75492481947367,32.69466666666666,40.49246524725256,False,False,False,40.49246524725256,40.49246524725256,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-07,30.75,44.046758739907546,59.70476532275864,32.88366666666667,41.526247682333214,False,False,False,41.526247682333214,41.526247682333214,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-10,30.75,42.70999908305371,59.40465084812849,32.837,41.112362482795554,False,False,False,41.112362482795554,41.112362482795554,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-11,30.75,41.482696659685516,58.55260660574698,32.50566666666667,40.55939248302479,False,False,False,40.55939248302479,40.55939248302479,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-12,30.75,42.75272642805044,59.38610190810317,32.74133333333333,41.10884041737173,False,False,False,41.10884041737173,41.10884041737173,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-13,30.75,44.65528172727713,59.67990041701853,32.837,41.66749553607392,False,False,False,41.66749553607392,41.66749553607392,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-14,30.75,45.75087779454062,57.0378447704134,32.74133333333333,41.27131397457183,False,False,False,41.27131397457183,41.27131397457183,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-17,30.75,35.695890034091335,54.434589066372,31.847666666666665,38.0173864417825,False,False,False,38.0173864417825,38.0173864417825,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-18,30.75,39.40403667663127,55.70747112316617,32.17666666666667,39.29554361661602,False,False,False,39.29554361661602,39.29554361661602,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-19,30.75,35.833045769491555,56.256838645986605,32.55466666666666,38.57793777053621,False,False,False,38.57793777053621,38.57793777053621,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-20,30.75,42.1329854969309,57.09581214779105,32.788,40.385999411180485,False,False,False,40.385999411180485,40.385999411180485,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-21,30.75,42.275151900773054,62.31754893352907,33.263999999999996,41.774575208575534,False,False,False,41.774575208575534,41.774575208575534,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-24,30.75,42.94693200457853,62.22037142084794,33.16833333333334,41.908659189689956,False,False,False,41.908659189689956,41.908659189689956,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-25,30.75,43.55033596896252,62.30851685231157,33.215,42.08621320531853,False,False,False,42.08621320531853,42.08621320531853,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-26,30.75,43.29974536863441,62.203145285442524,33.31066666666667,42.0067893301859,False,False,False,42.0067893301859,42.0067893301859,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-27,30.75,44.02239499045127,62.296083838791006,33.403999999999996,42.22001970731057,False,False,False,42.22001970731057,42.22001970731057,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-28,30.75,45.26603721497188,62.12089397666763,33.45066666666666,42.491799464576545,False,False,False,42.491799464576545,42.491799464576545,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-08-31,30.75,42.61032582060146,61.60541354116127,33.31066666666667,41.68500150710735,False,False,False,41.68500150710735,41.68500150710735,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-01,38.52777777777778,33.638709164031305,59.87679246525013,32.746,42.06458651843147,False,False,False,42.06458651843147,42.06458651843147,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-02,38.52777777777778,36.04383788554241,59.51945563664739,32.605999999999995,42.56253449165856,False,False,False,42.56253449165856,42.56253449165856,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-03,38.52777777777778,37.816301579481106,60.22022123972856,32.79266666666667,43.19950848258019,False,False,False,43.19950848258019,43.19950848258019,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-04,38.52777777777778,40.61236963241966,59.33407678344645,33.075,43.70522271507763,False,False,False,43.70522271507763,43.70522271507763,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-08,38.52777777777778,37.89843357880928,59.71694343003723,33.215,43.13645536332274,False,False,False,43.13645536332274,43.13645536332274,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-09,38.52777777777778,41.331214767194616,60.06128818401905,33.35733333333333,44.094970182247856,False,False,False,44.094970182247856,44.094970182247856,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-10,38.52777777777778,43.552658198503664,60.424734294525955,33.403999999999996,44.74585923436852,False,False,False,44.74585923436852,44.74585923436852,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-11,38.52777777777778,40.22494341248946,60.422938716615505,33.31066666666667,43.90414831005402,False,False,False,43.90414831005402,43.90414831005402,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-14,38.52777777777778,41.08532254638367,60.55814329529379,33.403999999999996,44.162377571530484,False,False,False,44.162377571530484,44.162377571530484,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-15,38.52777777777778,43.916118467699924,60.618653310815716,33.590666666666664,44.90387072240669,False,False,False,44.90387072240669,44.90387072240669,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-16,38.52777777777778,42.5408364121133,60.99820247408513,33.733,44.66917083266072,False,False,False,44.66917083266072,44.66917083266072,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-17,38.52777777777778,44.283815180730706,60.927863293060824,33.68633333333334,45.08266406289233,False,False,False,45.08266406289233,45.08266406289233,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-18,38.52777777777778,45.42401008782991,61.79952969668034,42.604252733520774,46.47742133059075,False,False,False,46.47742133059075,46.47742133059075,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-21,38.52777777777778,44.19562191979392,61.743534160253645,42.54570455965022,46.15047058708802,False,False,False,46.15047058708802,46.15047058708802,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-22,38.52777777777778,48.2940854199187,61.80602717500304,42.955891039650325,47.23172836380658,False,False,False,47.23172836380658,47.23172836380658,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-23,38.52777777777778,47.198671611322624,61.50306911774821,43.19431086142322,46.90597737952114,False,False,False,46.90597737952114,46.90597737952114,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-24,38.52777777777778,41.69125193555714,61.10785640184987,43.07961102444097,45.41884929790696,False,False,False,45.41884929790696,45.41884929790696,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-25,38.52777777777778,37.59522163991573,60.33261439426395,42.8577866500312,44.17884878465915,False,False,False,44.17884878465915,44.17884878465915,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-28,38.52777777777778,36.16312926534717,61.08728788057568,42.8634895541004,44.010064353001866,False,False,False,44.010064353001866,44.010064353001866,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-29,38.52777777777778,34.2857177404809,60.879694916367654,42.94590523690773,43.49705479901402,False,False,False,43.49705479901402,43.49705479901402,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-09-30,38.52777777777778,29.671771807408106,60.77326613542993,42.6286057961982,42.28523117644044,False,False,False,42.28523117644044,42.28523117644044,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-01,23.88888888888889,19.672802764591424,58.90405970220531,33.16833333333334,32.51660450558807,False,False,False,32.51660450558807,32.51660450558807,False,False,False,green,green,neutral,neutral,0,False
2009-10-02,23.88888888888889,18.305876024886594,56.40166627558793,32.83933333333333,31.51637446400752,False,False,False,31.51637446400752,31.51637446400752,False,False,False,green,green,neutral,neutral,0,False
2009-10-05,23.88888888888889,23.70883405924139,57.33057685020523,32.935,33.10890828291721,False,False,False,33.10890828291721,33.10890828291721,False,False,False,green,green,neutral,neutral,0,False
2009-10-06,23.88888888888889,26.902117410121072,58.200065866629565,33.12166666666667,34.14326804140988,False,False,False,34.14326804140988,34.14326804140988,False,False,False,green,green,neutral,neutral,0,False
2009-10-07,23.88888888888889,31.359003048083103,58.29334542993051,33.075,35.276142675058956,False,False,False,35.276142675058956,35.276142675058956,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-08,23.88888888888889,34.881452974364535,58.49595310170031,42.163730430274754,37.11628011759924,False,False,False,37.11628011759924,37.11628011759924,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-09,23.88888888888889,39.577534170283464,62.36387384335148,43.015343283582084,39.3424418873225,False,False,False,39.3424418873225,39.3424418873225,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-12,23.88888888888889,41.8796379485171,62.4263878836262,43.12054750803025,39.94411676439441,False,False,False,39.94411676439441,39.94411676439441,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-13,23.88888888888889,41.747432177743164,62.29689768564901,42.69720074580485,39.83635809598408,False,False,False,39.83635809598408,39.83635809598408,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-14,23.88888888888889,43.32979332803542,62.83232246284435,43.9466439888164,40.49074890215714,False,False,False,40.49074890215714,40.49074890215714,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-15,23.88888888888889,51.47227253713326,62.76164469717931,44.70657556935818,42.58469242106952,False,False,False,42.58469242106952,42.58469242106952,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-16,23.88888888888889,56.268770143460216,63.82545971132074,44.47461854496534,44.02657487374733,False,False,False,44.02657487374733,44.02657487374733,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-19,23.88888888888889,54.003492359710584,64.0773839688465,44.8536573556797,43.561140373262795,False,False,False,43.561140373262795,43.561140373262795,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-20,23.88888888888889,55.36252349920066,63.959626107090834,44.71485955114282,43.85757891224271,False,False,False,43.85757891224271,43.85757891224271,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-21,23.88888888888889,49.424306939856194,63.72308796662949,44.947817204301074,42.33718600260708,False,False,False,42.33718600260708,42.33718600260708,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-22,23.88888888888889,54.01610446470259,63.9676318674147,45.43517054263566,43.59500669284844,False,False,False,43.59500669284844,43.59500669284844,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-23,23.88888888888889,46.76046378826055,62.06092255119772,45.37573196941517,41.298475337361644,False,False,False,41.298475337361644,41.298475337361644,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-26,23.88888888888889,36.69165813037286,61.56680494050162,45.26700175601694,38.64687149887587,False,False,False,38.64687149887587,38.64687149887587,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-27,23.88888888888889,31.24895473186445,60.87913333214343,44.90588351920694,37.07816592347822,False,False,False,37.07816592347822,37.07816592347822,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-28,23.88888888888889,19.583471661974595,58.84812534352391,43.934235779911226,33.556878384921305,False,False,False,33.556878384921305,33.556878384921305,False,True,False,green,green,neutral,neutral,0,False
2009-10-29,23.88888888888889,29.889699422122888,60.47719060360301,44.78170897832817,36.62544895981985,False,False,False,36.62544895981985,36.62544895981985,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-10-30,23.88888888888889,12.331007035105596,49.02047941707784,43.14046022903126,29.20747319150454,False,False,False,29.20747319150454,29.20747319150454,False,True,False,green,green,neutral,neutral,0,False
2009-11-02,23.27777777777778,13.478326549022295,49.4686812370778,43.758537128712874,29.423716770507422,False,False,False,29.423716770507422,29.423716770507422,False,True,False,green,green,neutral,neutral,0,False
2009-11-03,23.27777777777778,16.883880117023338,49.627641934297074,43.69272234250954,30.308263858192166,False,False,False,30.308263858192166,30.308263858192166,False,False,False,green,green,neutral,neutral,0,False
2009-11-04,23.27777777777778,20.969038328659106,49.56662397224126,43.95824489795918,31.34085117613212,False,False,False,31.34085117613212,31.34085117613212,False,False,False,green,green,neutral,neutral,0,False
2009-11-05,23.27777777777778,27.759660119637424,51.49302478573212,44.39202215352911,33.56348455280641,False,False,False,33.56348455280641,33.56348455280641,False,False,False,green,green,neutral,neutral,0,False
2009-11-06,23.27777777777778,32.39220965540629,54.32881029797227,44.187171405026774,35.41008323995843,False,False,False,35.41008323995843,35.41008323995843,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-09,23.27777777777778,32.0755080547742,55.646366277498686,44.883647822057455,35.72994447638508,False,False,False,35.72994447638508,35.72994447638508,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-10,23.27777777777778,36.71834105551365,55.63102953794984,44.8209295861643,36.88054671809341,False,False,False,36.88054671809341,36.88054671809341,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-11,23.27777777777778,37.39294493773989,55.82330680291286,44.91995965833077,37.107170012107375,False,False,False,37.107170012107375,37.107170012107375,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-12,23.27777777777778,34.260662051531455,55.30507849564775,44.67296296296296,36.169842544202204,False,False,False,36.169842544202204,36.169842544202204,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-13,23.27777777777778,39.41556159371027,56.57045480423838,44.83872724467757,37.79148793506603,False,False,False,37.79148793506603,37.79148793506603,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-16,23.27777777777778,41.42994234938532,57.105495273338725,44.869144972239354,38.43188501401606,False,False,False,38.43188501401606,38.43188501401606,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-17,23.27777777777778,44.43846052006089,57.1186671408388,44.82588097440642,39.18298112377668,False,False,False,39.18298112377668,39.18298112377668,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-18,23.27777777777778,47.68780674973834,56.85063602306346,45.06047759967119,39.95176956427868,False,False,False,39.95176956427868,39.95176956427868,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-19,23.27777777777778,42.512040571408306,55.78526074573078,44.542642526964556,38.33970069309233,False,False,False,38.33970069309233,38.33970069309233,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-20,23.27777777777778,44.31924373536216,55.12478365492813,44.70098890942699,38.64221684962639,False,False,False,38.64221684962639,38.64221684962639,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-23,23.27777777777778,49.704943207204664,56.04862787521907,44.97758998049482,40.24726287976653,False,False,False,40.24726287976653,40.24726287976653,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-24,23.27777777777778,51.566898203666454,55.75103085107106,44.60816502463054,40.60140987725854,False,False,False,40.60140987725854,40.60140987725854,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-25,23.27777777777778,51.78037985778834,55.92262698409059,44.70005417051401,40.70686823863225,False,False,False,40.70686823863225,40.70686823863225,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-27,23.27777777777778,33.22372852268555,53.12034734647665,43.7898717948718,35.27611725788884,False,False,False,35.27611725788884,35.27611725788884,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-11-30,23.27777777777778,35.32908095883589,53.12386942636371,43.63862965241464,35.78821167265248,False,False,False,35.78821167265248,35.78821167265248,False,False,False,neutral,neutral,neutral,neutral,0,False
2009-12-01,7.138888888888889,46.52045303091403,53.88906794807366,44.521888068880685,32.410124607190546,False,False,False,32.410124607190546,32.410124607190546,False,False,False,green,green,neutral,neutral,0,False
2009-12-02,7.138888888888889,49.1942929598945,53.824345604218706,45.14359012193873,33.12457420877773,False,False,False,33.12457420877773,33.12457420877773,False,False,False,green,green,neutral,neutral,0,False
2009-12-03,7.138888888888889,46.165116539890164,53.22398812949817,45.04124052448269,32.206955775350906,False,False,False,32.206955775350906,32.206955775350906,False,False,False,green,green,neutral,neutral,0,False
2009-12-04,7.138888888888889,50.53589070712298,54.44960726224795,45.68311059907833,33.67024110780612,False,False,False,33.67024110780612,33.67024110780612,False,False,False,green,green,neutral,neutral,0,False
2009-12-07,7.138888888888889,48.53966097094095,53.9760348152718,45.7830253890254,33.06278204101128,False,False,False,33.06278204101128,33.06278204101128,False,False,False,green,green,neutral,neutral,0,False
2009-12-08,7.138888888888889,40.778643069728915,53.15058288696579,45.25692201412343,30.86355424614158,False,False,False,30.86355424614158,30.86355424614158,False,False,False,green,green,neutral,neutral,0,False
2009-12-09,7.138888888888889,45.29309719494683,53.56423484031629,45.56118784530386,32.12600734890172,False,False,False,32.12600734890172,32.12600734890172,False,False,False,green,green,neutral,neutral,0,False
2009-12-10,7.138888888888889,45.484238796309704,53.91708671819282,45.79247161706045,32.28513409588723,False,False,False,32.28513409588723,32.28513409588723,False,False,False,green,green,neutral,neutral,0,False
2009-12-11,7.138888888888889,48.848136399747055,54.65353032476052,46.5048773006135,33.3814599667438,False,False,False,33.3814599667438,33.3814599667438,False,False,False,green,green,neutral,neutral,0,False
2009-12-14,7.138888888888889,50.83469387550402,55.1727994350817,46.9636872125115,34.05379760445314,False,False,False,34.05379760445314,34.05379760445314,False,False,False,green,green,green,green,0,False
2009-12-15,7.138888888888889,50.44120941343768,54.46503387919903,47.05891988555078,33.78800836726981,False,False,False,33.78800836726981,33.78800836726981,False,False,False,green,green,green,green,0,False
2009-12-16,7.138888888888889,53.2598246561472,54.37283211841855,47.23841607927265,34.48756135712426,False,False,False,34.48756135712426,34.48756135712426,False,False,False,green,green,green,green,0,False
2009-12-17,7.138888888888889,43.19885468009876,52.88411323685448,46.56799754901961,31.533097289695828,False,False,False,31.533097289695828,31.533097289695828,False,False,False,green,green,green,green,0,False
2009-12-18,7.138888888888889,46.453218883571026,51.75200787536427,47.15088565594691,32.12195081088407,False,False,False,32.12195081088407,32.12195081088407,False,False,False,green,green,green,green,0,False
2009-12-21,7.138888888888889,52.15916348115447,52.684004523401825,47.598882424984694,33.8262357991931,False,False,False,33.8262357991931,33.8262357991931,False,False,False,green,green,green,green,0,False
2009-12-22,7.138888888888889,56.91594391111209,52.89054221384474,47.87605295378023,35.09478238217279,False,False,False,35.09478238217279,35.09478238217279,False,False,False,neutral,neutral,green,green,0,False
2009-12-23,7.138888888888889,57.10117609083706,53.12592884023951,48.10865973072215,35.22319776139692,False,False,False,35.22319776139692,35.22319776139692,False,False,False,neutral,neutral,green,green,0,False
2009-12-24,7.138888888888889,59.098216780669595,53.6058720260134,48.371743142653216,35.86875207149163,False,False,False,35.86875207149163,35.86875207149163,False,False,False,neutral,neutral,green,green,0,False
2009-12-28,7.138888888888889,56.93716732237908,54.13388633574792,48.46490825688073,35.469809795775376,False,False,False,35.469809795775376,35.469809795775376,False,False,False,neutral,neutral,green,green,0,False
2009-12-29,7.138888888888889,56.908893686400575,53.684284413950195,48.528225313359826,35.35667261197923,False,False,False,35.35667261197923,35.35667261197923,False,False,False,neutral,neutral,green,green,0,False
2009-12-30,7.138888888888889,57.342963519160016,53.6859723400286,48.321613691931546,35.444950889545865,False,False,False,35.444950889545865,35.444950889545865,False,False,False,neutral,neutral,green,green,0,False
2009-12-31,7.138888888888889,50.16163858204503,52.42914477599919,48.671139016193095,33.370365296685925,False,False,False,33.370365296685925,33.370365296685925,False,False,False,green,green,green,green,0,False
2010-01-04,33.47222222222222,58.24065303933975,55.58432538908663,49.30400733048259,46.77553422904374,False,False,False,46.77553422904374,46.77553422904374,False,False,False,neutral,neutral,green,green,0,False
2010-01-05,33.47222222222222,63.387813935165155,55.586537503413595,49.71312977099237,48.103789725632815,False,False,False,48.103789725632815,48.103789725632815,False,False,False,neutral,neutral,green,green,0,False
2010-01-06,33.47222222222222,62.33022519317767,55.17146889013034,50.45286935286936,47.80959934500283,False,False,False,47.80959934500283,47.80959934500283,False,False,False,neutral,neutral,green,green,0,False
2010-01-07,33.47222222222222,61.07945660091245,55.16853557130487,51.31081883836843,47.58196881578006,False,False,False,47.58196881578006,47.58196881578006,False,False,False,neutral,neutral,green,green,0,False
2010-01-08,33.47222222222222,66.04888607119778,58.886449964621555,51.28852145617246,49.75157504346097,False,False,False,49.75157504346097,49.75157504346097,False,False,False,neutral,neutral,green,green,0,False
2010-01-11,33.47222222222222,68.21914497354433,58.629843837368824,51.49099725526075,50.250235817143256,False,False,False,50.250235817143256,50.250235817143256,False,False,False,neutral,neutral,green,green,0,False
2010-01-12,33.47222222222222,66.52323574765452,57.33241643783384,50.955182926829266,49.44832022794391,False,False,False,49.44832022794391,49.44832022794391,False,False,False,neutral,neutral,green,green,0,False
2010-01-13,33.47222222222222,67.74152551086718,58.19028715176783,51.26248501473128,49.99809055602077,False,False,False,49.99809055602077,49.99809055602077,False,False,False,neutral,neutral,green,green,0,False
2010-01-14,33.47222222222222,68.11596078597525,58.11820644962868,51.21826934795857,50.069257632585725,False,False,False,50.069257632585725,50.069257632585725,False,False,False,neutral,neutral,green,green,0,False
2010-01-15,33.47222222222222,68.37115370844666,53.09194077610714,50.73709615189359,48.828372125216696,False,False,False,48.828372125216696,48.828372125216696,False,False,False,neutral,neutral,neutral,neutral,0,False
2010-01-19,33.47222222222222,68.49930819933635,54.406545991077465,51.004466098254156,49.21579904631776,False,False,False,49.21579904631776,49.21579904631776,False,False,False,neutral,neutral,neutral,neutral,0,False
2010-01-20,33.47222222222222,63.355064449502436,52.87892028148201,50.49217656012176,47.49660272764717,False,False,False,47.49660272764717,47.49660272764717,False,False,False,neutral,neutral,neutral,neutral,0,False
2010-01-21,33.47222222222222,42.25586175462351,50.8448989742862,49.53726110772976,41.617805181889295,False,False,False,41.617805181889295,41.617805181889295,False,False,False,neutral,neutral,neutral,neutral,0,False
2010-01-22,33.47222222222222,23.377039017775132,39.57131510838327,48.252414562417606,33.951218876670254,False,False,False,33.951218876670254,33.951218876670254,False,True,False,green,green,neutral,neutral,0,False
2010-01-25,33.47222222222222,25.12479178384951,40.00365660168483,48.168394160583944,34.48784040133087,False,False,False,34.48784040133087,34.48784040133087,False,True,False,green,green,neutral,neutral,0,False
2010-01-26,33.47222222222222,29.521150416017022,39.475693718134586,47.64406405189014,35.402506327615804,False,False,False,35.402506327615804,35.402506327615804,False,False,False,neutral,neutral,neutral,neutral,0,False
2010-01-27,33.47222222222222,34.11251020301902,40.25120173097924,48.07055724417427,36.78687259680588,False,False,False,36.78687259680588,36.78687259680588,False,False,False,neutral,neutral,neutral,neutral,0,False
2010-01-28,33.47222222222222,32.62606954125474,37.13801638892894,47.18596171376481,35.548506542811296,False,False,False,35.548506542811296,35.548506542811296,False,False,False,neutral,neutral,neutral,neutral,0,False
2010-01-29,33.47222222222222,28.06082256272357,32.594294519690614,46.69353989469421,33.222022148961855,False,False,False,33.222022148961855,33.222022148961855,False,False,False,green,green,neutral,neutral,0,False
2010-02-01,7.75,34.97509864705789,34.57863887844369,46.908302459763135,25.17926462735171,False,False,False,25.17926462735171,25.17926462735171,False,False,False,green,green,neutral,neutral,0,False
2010-02-02,7.75,39.57482823881167,36.20375825745086,47.14387370977535,26.75903399504317,False,False,False,26.75903399504317,26.75903399504317,False,False,False,green,green,neutral,neutral,0,False
2010-02-03,7.75,39.37345886594112,35.880066669947865,47.0751239251391,26.620893776486156,False,False,False,26.620893776486156,26.620893776486156,False,False,False,green,green,neutral,neutral,0,False
2010-02-04,7.75,20.916284833541233,30.17635424559315,45.416885113268606,20.414848281110455,False,False,False,20.414848281110455,20.414848281110455,False,True,False,green,green,neutral,neutral,0,False
2010-02-05,7.75,19.996199186672072,35.75843470974114,44.8784228086139,21.52650075496469,False,False,False,21.52650075496469,21.52650075496469,False,True,False,green,green,neutral,neutral,0,False
2010-02-08,7.75,19.593318081573493,33.8676557278019,44.05877097230645,20.871120549574492,False,False,False,20.871120549574492,20.871120549574492,False,True,False,green,green,neutral,neutral,0,False
2010-02-09,7.75,19.88728911114208,36.180504869662386,44.52706072547237,21.56965456774835,False,False,False,21.56965456774835,21.56965456774835,False,False,False,green,green,neutral,neutral,0,False
2010-02-10,7.75,23.33460545704562,35.46753025267441,44.237575757575755,22.224291503187583,False,False,False,22.224291503187583,22.224291503187583,False,False,False,green,green,neutral,neutral,0,False
2010-02-11,7.75,26.502523241476766,37.629712022506745,44.35547207916793,23.568606023912672,False,False,False,23.568606023912672,23.568606023912672,False,False,False,green,green,green,green,0,False
2010-02-12,7.75,36.05761841019256,34.710644387251484,43.97040985261458,25.18910668462247,False,False,False,25.18910668462247,25.18910668462247,False,False,False,green,green,green,green,0,False
2010-02-16,7.75,34.572357077852324,37.34087172589119,44.670130184680595,25.545320219403937,False,False,False,25.545320219403937,25.545320219403937,False,False,False,green,green,green,green,0,False
