date,asset,strategy_value,fixed_value,cash,cash_pct,in_risk,price
2024-04-01,SPX,596.9648028657701,582.3431504285829,0.0,0.0,False,5243.77001953125
2024-04-02,SPX,592.643339393222,578.127533961775,0.0,0.0,False,5205.81005859375
2024-04-03,SPX,593.2899857951174,578.7583418437227,0.0,0.0,False,5211.490234375
2024-04-04,SPX,585.9721475570085,571.6197417898343,0.0,0.0,False,5147.2099609375
2024-04-05,SPX,592.475966203494,577.9642602978411,0.0,0.0,False,5204.33984375
2024-04-08,SPX,592.2540063407957,577.7477369700135,0.0,0.0,False,5202.39013671875
2024-04-09,SPX,593.1101054756355,578.5828673912184,0.0,0.0,False,5209.91015625
2024-04-10,SPX,587.5010746853617,573.1112204103939,0.0,0.0,False,5160.64013671875
2024-04-11,SPX,591.8749013411459,577.3779175120162,0.0,0.0,False,5199.06005859375
2024-04-12,SPX,583.2627141416225,568.9766714054198,0.0,0.0,False,5123.41015625
2024-04-15,SPX,576.251106027131,562.1368008814591,0.0,0.0,False,5061.81982421875
2024-04-16,SPX,575.0660415861435,560.980762607992,0.0,0.0,False,5051.41015625
2024-04-17,SPX,571.7418132593019,557.7379556831888,0.0,0.0,False,5022.2099609375
2024-04-18,SPX,570.4793157883272,556.5063809720399,0.0,0.0,False,5011.1201171875
2024-04-19,SPX,565.4827452452884,551.6321930510709,0.0,0.0,False,4967.22998046875
2024-04-22,SPX,570.420115374159,556.4486305728071,0.0,0.0,False,5010.60009765625
2024-04-23,SPX,577.2449503509931,563.106302654118,0.0,0.0,False,5070.5498046875
2024-04-24,SPX,577.3679093332843,563.2262499621959,0.0,0.0,False,5071.6298828125
2024-04-25,SPX,574.7256253078655,560.6486842559721,0.0,0.0,False,5048.419921875
2024-04-26,SPX,580.5930811924754,566.3724266415222,0.0,0.0,False,5099.9599609375
2024-04-29,SPX,582.4384664972225,568.1726123257739,0.0,0.0,False,5116.169921875
2024-04-30,SPX,573.2764102864768,559.2349653279003,0.0,0.0,False,5035.68994140625
2024-05-01,SPX,572.3069542545716,558.3137478210315,0.0,0.0,False,5018.39013671875
2024-05-02,SPX,577.5312222755418,563.4102797375597,0.0,0.0,False,5064.2001953125
2024-05-03,SPX,584.7831315146832,570.4848759766296,0.0,0.0,False,5127.7900390625
2024-05-06,SPX,590.8216745894342,576.3757734930406,0.0,0.0,False,5180.740234375
2024-05-07,SPX,591.6154020473149,577.1500938965643,0.0,0.0,False,5187.7001953125
2024-05-08,SPX,591.6119496057274,577.1467258689918,0.0,0.0,False,5187.669921875
2024-05-09,SPX,594.6238150990522,580.084949664824,0.0,0.0,False,5214.080078125
2024-05-10,SPX,595.6045869326184,581.0417411105419,0.0,0.0,False,5222.68017578125
2024-05-13,SPX,595.4608651304022,580.9015333820801,0.0,0.0,False,5221.419921875
2024-05-14,SPX,598.3415935279428,583.7118264531825,0.0,0.0,False,5246.68017578125
2024-05-15,SPX,605.3517204868738,590.5505521161265,0.0,0.0,False,5308.14990234375
2024-05-16,SPX,604.0915793074266,589.3212220521625,0.0,0.0,False,5297.10009765625
2024-05-17,SPX,604.7952091767812,590.007647800649,0.0,0.0,False,5303.27001953125
2024-05-20,SPX,605.3494374206626,590.5483248720866,0.0,0.0,False,5308.1298828125
2024-05-21,SPX,606.8639455867522,592.0258025159086,0.0,0.0,False,5321.41015625
2024-05-22,SPX,605.2216970819242,590.4237078519039,0.0,0.0,False,5307.009765625
2024-05-23,SPX,600.7546831439987,586.0659147572867,0.0,0.0,False,5267.83984375
2024-05-24,SPX,604.9605922657321,590.168987185977,0.0,0.0,False,5304.72021484375
2024-05-28,SPX,605.1111075820398,590.3158223235331,0.0,0.0,False,5306.0400390625
2024-05-29,SPX,600.6532259089588,585.9669382050754,0.0,0.0,False,5266.9501953125
2024-05-30,SPX,597.0643015096414,582.4657648974068,0.0,0.0,False,5235.47998046875
2024-05-31,SPX,601.8574598085047,587.1417279515749,0.0,0.0,False,5277.509765625
2024-06-03,SPX,603.5291824354456,588.7970266065283,0.0,0.0,False,5283.39990234375
2024-06-04,SPX,604.4361715776784,589.6818761310469,0.0,0.0,False,5291.33984375
2024-06-05,SPX,611.5973196609526,596.6682204889221,0.0,0.0,False,5354.02978515625
2024-06-06,SPX,611.4751123421756,596.5489962525147,0.0,0.0,False,5352.9599609375
2024-06-07,SPX,610.7931832324691,595.8837130419641,0.0,0.0,False,5346.990234375
2024-06-10,SPX,612.3695516684683,597.4216023022766,0.0,0.0,False,5360.7900390625
2024-06-11,SPX,614.0293066592695,599.0408426504163,0.0,0.0,False,5375.31982421875
2024-06-12,SPX,619.2508109677979,604.1348899653585,0.0,0.0,False,5421.02978515625
2024-06-13,SPX,620.7027410066306,605.5513783715292,0.0,0.0,False,5433.740234375
2024-06-14,SPX,620.4582705921171,605.3128754832711,0.0,0.0,False,5431.60009765625
2024-06-17,SPX,625.2137026251089,609.9522273534759,0.0,0.0,False,5473.22998046875
2024-06-18,SPX,626.790071061108,611.4901166137885,0.0,0.0,False,5487.02978515625
2024-06-20,SPX,625.2068420590616,609.9455342539424,0.0,0.0,False,5473.169921875
2024-06-21,SPX,624.2301874941212,608.992719840664,0.0,0.0,False,5464.6201171875
2024-06-24,SPX,622.31681466741,607.1260524715549,0.0,0.0,False,5447.8701171875
2024-06-25,SPX,624.7647538762108,609.5142374498507,0.0,0.0,False,5469.2998046875
2024-06-26,SPX,625.7471534680038,610.4726566537954,0.0,0.0,False,5477.89990234375
2024-06-27,SPX,626.314907141135,611.0265514517829,0.0,0.0,False,5482.8701171875
2024-06-28,SPX,623.7572546525375,608.5313312963929,0.0,0.0,False,5460.47998046875
2024-07-01,SPX,626.4261570647353,611.1594957772439,0.0,0.0,False,5475.08984375
2024-07-02,SPX,630.3070662213855,614.9458231146104,0.0,0.0,False,5509.009765625
2024-07-03,SPX,633.5118274606791,618.0724809672624,0.0,0.0,False,5537.02001953125
2024-07-05,SPX,636.9636846463056,621.4402127793371,0.0,0.0,False,5567.18994140625
2024-07-08,SPX,637.6112849650696,622.0720304003245,0.0,0.0,False,5572.85009765625
2024-07-09,SPX,638.0838007946162,622.5330305244024,0.0,0.0,False,5576.97998046875
2024-07-10,SPX,644.5974018958617,628.8878883473652,0.0,0.0,False,5633.91015625
2024-07-11,SPX,638.948776272137,623.3769256439459,0.0,0.0,False,5584.5400390625
2024-07-12,SPX,642.4738739700048,626.816113020299,0.0,0.0,False,5615.35009765625
2024-07-15,SPX,644.2896353192511,628.5876223644443,0.0,0.0,False,5631.22021484375
2024-07-16,SPX,648.4062437292541,632.6039047175929,0.0,0.0,False,5667.2001953125
2024-07-17,SPX,639.3755377313363,623.7932864795846,0.0,0.0,False,5588.27001953125
2024-07-18,SPX,634.3779202610411,618.9174661793197,0.0,0.0,False,5544.58984375
2024-07-19,SPX,629.8482934627857,614.498231128452,0.0,0.0,False,5505.0
2024-07-22,SPX,636.6456386995559,621.1299179452894,0.0,0.0,False,5564.41015625
2024-07-23,SPX,635.6536794811319,620.1621338115547,0.0,0.0,False,5555.740234375
2024-07-24,SPX,620.9388728592809,605.8059424328145,0.0,0.0,False,5427.1298828125
2024-07-25,SPX,617.7456200452518,602.6905125330545,0.0,0.0,False,5399.22021484375
2024-07-26,SPX,624.5967085106842,609.3746327998048,0.0,0.0,False,5459.10009765625
2024-07-29,SPX,625.1046993404391,609.8702433611952,0.0,0.0,False,5463.5400390625
2024-07-30,SPX,622.0040725899461,606.8451821308275,0.0,0.0,False,5436.43994140625
2024-07-31,SPX,631.8276308759849,616.4293300166148,0.0,0.0,False,5522.2998046875
2024-08-01,SPX,624.1756973212364,608.9882531407782,0.0,0.0,False,5446.68017578125
2024-08-02,SPX,612.7021864954556,597.7939158008737,0.0,0.0,False,5346.56005859375
2024-08-05,SPX,594.3402381960946,579.8787504602818,0.0,0.0,False,5186.330078125
2024-08-06,SPX,600.4940880643528,585.8828648425701,0.0,0.0,False,5240.02978515625
2024-08-07,SPX,595.8494777520623,581.351267196682,0.0,0.0,False,5199.5
2024-08-08,SPX,609.5794057917834,594.7471186028529,0.0,0.0,False,5319.31005859375
2024-08-09,SPX,612.4271637897763,597.5255849481596,0.0,0.0,False,5344.16015625
2024-08-12,SPX,612.4535189666583,597.5512988508307,0.0,0.0,False,5344.39013671875
2024-08-13,SPX,622.7718784727965,607.6185920150624,0.0,0.0,False,5434.43017578125
2024-08-14,SPX,625.1531890090312,609.9419604990821,0.0,0.0,False,5455.2099609375
2024-08-15,SPX,635.2389402979753,619.7823052696755,0.0,0.0,False,5543.22021484375
2024-08-16,SPX,636.5029256283088,621.015535306697,0.0,0.0,False,5554.25
2024-08-19,SPX,642.6911883071455,627.0532251669953,0.0,0.0,False,5608.25
2024-08-20,SPX,641.4157320399526,625.8088033039704,0.0,0.0,False,5597.1201171875
2024-08-21,SPX,644.1351274566987,628.4620303865862,0.0,0.0,False,5620.85009765625
2024-08-22,SPX,638.3811936164138,622.8481012747654,0.0,0.0,False,5570.64013671875
2024-08-23,SPX,645.7119616064529,630.0004970049962,0.0,0.0,False,5634.60986328125
2024-08-26,SPX,643.675562557056,628.0136476209012,0.0,0.0,False,5616.83984375
2024-08-27,SPX,644.7023512954516,629.0154525338829,0.0,0.0,False,5625.7998046875
2024-08-28,SPX,640.8496273169908,625.2564730421375,0.0,0.0,False,5592.18017578125
2024-08-29,SPX,640.8243912559,625.23185102493,0.0,0.0,False,5591.9599609375
2024-08-30,SPX,647.2922650151597,631.5423484683439,0.0,0.0,False,5648.39990234375
2024-09-03,SPX,634.6013381607607,619.1845492705844,0.0,0.0,False,5528.93017578125
2024-09-04,SPX,633.5843618598541,618.1922790457519,0.0,0.0,False,5520.06982421875
2024-09-05,SPX,631.6721930948021,616.3265638577733,0.0,0.0,False,5503.41015625
2024-09-06,SPX,620.7693732128234,605.6886133706738,0.0,0.0,False,5408.419921875
2024-09-09,SPX,627.9579261838416,612.7025300828066,0.0,0.0,False,5471.0498046875
2024-09-10,SPX,630.7665764274179,615.4429479334336,0.0,0.0,False,5495.52001953125
2024-09-11,SPX,637.493718294867,622.0066629062825,0.0,0.0,False,5554.1298828125
2024-09-12,SPX,642.2719264654115,626.66879091404,0.0,0.0,False,5595.759765625
2024-09-13,SPX,645.745147687504,630.0576348820518,0.0,0.0,False,5626.02001953125
2024-09-16,SPX,646.5566102611195,630.8493840601268,0.0,0.0,False,5633.08984375
2024-09-17,SPX,646.727656864799,631.016275315841,0.0,0.0,False,5634.580078125
2024-09-18,SPX,644.8544387516333,629.1885645258707,0.0,0.0,False,5618.259765625
2024-09-19,SPX,655.8020378722554,639.870206400033,0.0,0.0,False,5713.64013671875
2024-09-20,SPX,654.5291081509673,638.628200800087,0.0,0.0,False,5702.5498046875
2024-09-23,SPX,656.3678591405213,640.422281799014,0.0,0.0,False,5718.56982421875
2024-09-24,SPX,658.0161162225044,642.0304966845162,0.0,0.0,False,5732.93017578125
2024-09-25,SPX,656.7913844301693,640.8355181094438,0.0,0.0,False,5722.259765625
2024-09-26,SPX,659.443951845683,643.4236449551024,0.0,0.0,False,5745.3701171875
2024-09-27,SPX,658.6175254964506,642.6172955262817,0.0,0.0,False,5738.169921875
2024-09-30,SPX,661.4077932741009,645.3397774883524,0.0,0.0,False,5762.47998046875
2024-10-01,SPX,656.2407561763675,640.3225602906041,0.0,0.0,False,5708.75
2024-10-02,SPX,656.3315739266253,640.4111751073731,0.0,0.0,False,5709.5400390625
2024-10-03,SPX,655.2280091628321,639.3343791169566,0.0,0.0,False,5699.93994140625
2024-10-04,SPX,661.1055678157919,645.0693679446086,0.0,0.0,False,5751.06982421875
2024-10-07,SPX,654.7681951887213,638.8857186849597,0.0,0.0,False,5695.93994140625
2024-10-08,SPX,661.1124717609598,645.0761044232629,0.0,0.0,False,5751.1298828125
2024-10-09,SPX,665.8152371426621,649.6647965173095,0.0,0.0,False,5792.0400390625
2024-10-10,SPX,664.4369178130397,648.3199105837016,0.0,0.0,False,5780.0498046875
2024-10-11,SPX,668.457988771454,652.2434438707899,0.0,0.0,False,5815.02978515625
2024-10-14,SPX,673.610240274333,657.2707190629116,0.0,0.0,False,5859.85009765625
2024-10-15,SPX,668.4844258297799,652.2692396549049,0.0,0.0,False,5815.259765625
2024-10-16,SPX,671.6123620279338,655.3213026302336,0.0,0.0,False,5842.47021484375
2024-10-17,SPX,671.4974085344061,655.2091375222343,0.0,0.0,False,5841.47021484375
2024-10-18,SPX,674.1642959064678,657.811335166945,0.0,0.0,False,5864.669921875
2024-10-21,SPX,672.9354497962129,656.6122967346075,0.0,0.0,False,5853.97998046875
2024-10-22,SPX,672.6159037812454,656.3005018323421,0.0,0.0,False,5851.2001953125
2024-10-23,SPX,666.4336734667288,650.2682316539967,0.0,0.0,False,5797.419921875
2024-10-24,SPX,667.8636881906573,651.6635590253329,0.0,0.0,False,5809.85986328125
2024-10-25,SPX,667.6636982993296,651.4684202168362,0.0,0.0,False,5808.1201171875
2024-10-28,SPX,669.4339708737293,653.1957519264005,0.0,0.0,False,5823.52001953125
2024-10-29,SPX,670.5145224869628,654.2500929879694,0.0,0.0,False,5832.919921875
2024-10-30,SPX,668.3016677365542,652.0909146589843,0.0,0.0,False,5813.669921875
2024-10-31,SPX,655.8614320995803,639.9524373414544,0.0,0.0,False,5705.4501953125
2024-11-01,SPX,659.5455512697441,643.571448798741,0.0,0.0,False,5728.7998046875
2024-11-04,SPX,657.6908541218322,641.7616721604685,0.0,0.0,False,5712.68994140625
2024-11-05,SPX,665.7578563591796,649.6332927139806,0.0,0.0,False,5782.759765625
2024-11-06,SPX,682.5988190168873,666.0663695741316,0.0,0.0,False,5929.0400390625
2024-11-07,SPX,687.671367652714,671.0160617801912,0.0,0.0,False,5973.10009765625
2024-11-08,SPX,690.2548343525167,673.5369572721164,0.0,0.0,False,5995.5400390625
2024-11-11,SPX,690.9237350697296,674.1896573060268,0.0,0.0,False,6001.35009765625
2024-11-12,SPX,688.9251278591178,672.2394560869651,0.0,0.0,False,5983.990234375
2024-11-13,SPX,689.0851153741348,672.3955687263893,0.0,0.0,False,5985.3798828125
2024-11-14,SPX,684.9163331750365,668.3277538583562,0.0,0.0,False,5949.169921875
2024-11-15,SPX,675.8730473209283,659.5034951429044,0.0,0.0,False,5870.6201171875
2024-11-18,SPX,678.5209924746047,662.0873074294254,0.0,0.0,False,5893.6201171875
2024-11-19,SPX,681.2103679861755,664.7115466362753,0.0,0.0,False,5916.97998046875
2024-11-20,SPX,681.2253211411278,664.726137627873,0.0,0.0,False,5917.10986328125
2024-11-21,SPX,684.8633787691524,668.276082000894,0.0,0.0,False,5948.7099609375
2024-11-22,SPX,687.2384569523815,670.5936361174344,0.0,0.0,False,5969.33984375
2024-11-25,SPX,689.3142471770897,672.6191509886146,0.0,0.0,False,5987.3701171875
2024-11-26,SPX,693.2585071924291,676.4678815692757,0.0,0.0,False,6021.6298828125
2024-11-27,SPX,690.6232665989754,673.8964661402775,0.0,0.0,False,5998.740234375
2024-11-29,SPX,694.4961337316473,677.6755329640628,0.0,0.0,False,6032.3798828125
2024-12-02,SPX,697.1965772811028,680.3347920048019,0.0,0.0,False,6047.14990234375
2024-12-03,SPX,697.511326058559,680.641928544226,0.0,0.0,False,6049.8798828125
2024-12-04,SPX,701.7322585994474,684.7607773106246,0.0,0.0,False,6086.490234375
2024-12-05,SPX,700.4201767256912,683.4804282989351,0.0,0.0,False,6075.10986328125
2024-12-06,SPX,702.1680429468429,685.1860221597896,0.0,0.0,False,6090.27001953125
2024-12-09,SPX,697.8537722780663,680.9760926596465,0.0,0.0,False,6052.85009765625
2024-12-10,SPX,695.7854151268383,678.9577589814176,0.0,0.0,False,6034.91015625
2024-12-11,SPX,701.4670499622455,684.5019827770479,0.0,0.0,False,6084.18994140625
2024-12-12,SPX,697.6692915512333,680.7960736219623,0.0,0.0,False,6051.25
2024-12-13,SPX,697.6508265898658,680.7780552379646,0.0,0.0,False,6051.08984375
2024-12-16,SPX,700.3014492759229,683.3645722871938,0.0,0.0,False,6074.080078125
2024-12-17,SPX,697.5954880013772,680.724055020069,0.0,0.0,False,6050.60986328125
2024-12-18,SPX,677.0214114581809,660.6475650575218,0.0,0.0,False,5872.16015625
2024-12-19,SPX,676.4357118909024,660.0760307065707,0.0,0.0,False,5867.080078125
2024-12-20,SPX,683.7879753651557,667.2504787812115,0.0,0.0,False,5930.85009765625
2024-12-23,SPX,688.7709253361365,672.1129154921002,0.0,0.0,False,5974.06982421875
2024-12-24,SPX,696.376856846737,679.5348966103192,0.0,0.0,False,6040.0400390625
2024-12-26,SPX,696.0943654560601,679.2592373087934,0.0,0.0,False,6037.58984375
2024-12-27,SPX,688.3985298500209,671.7495264367809,0.0,0.0,False,5970.83984375
2024-12-30,SPX,681.0312917424634,664.5604658921907,0.0,0.0,False,5906.93994140625
2024-12-31,SPX,678.1132085946474,661.7129569454827,0.0,0.0,False,5881.6298828125
2025-01-02,SPX,677.6051616888175,661.2413823402079,0.0,0.0,False,5868.5498046875
2025-01-03,SPX,686.1402944120706,669.5703964615215,0.0,0.0,False,5942.47021484375
2025-01-06,SPX,689.9401702974689,673.2785075050082,0.0,0.0,False,5975.3798828125
2025-01-07,SPX,682.279134752619,665.802481612277,0.0,0.0,False,5909.02978515625
2025-01-08,SPX,683.343735953586,666.841373299604,0.0,0.0,False,5918.25
2025-01-10,SPX,672.8122857000125,656.5642515811627,0.0,0.0,False,5827.0400390625
2025-01-13,SPX,673.8722638379874,657.5986318498401,0.0,0.0,False,5836.22021484375
